Episode,Steps,Foods,C1,C2,Eat,Actor,Alpha,Reward,EatEps,PRBBeta,Stuck,OnFoodWaitMax
239,380,23,6.5348055588571645,6.682653839650907,0.0,0.9317681637660012,0.01736072264611721,93.75000000000051,0.02,1.0,380,1
240,282,17,6.0761279434177045,6.237749478284349,0.0,0.9291845802663568,0.01767824776470661,159.43999999999969,0.02,1.0,282,2
241,236,15,6.430665825383138,6.608449957128299,0.0,0.6298527076038319,0.018030744045972824,11.680000000000035,0.02,1.0,236,1
242,26,1,7.001064355556782,7.211471475087679,0.0,0.3777216829072971,0.018027229234576225,-100.26,0.02,1.0,26,0
243,163,9,6.37992696601189,6.532965186183438,0.0,0.6142361055705353,0.018435031175613403,-29.149999999999956,0.02,1.0,163,2
244,265,21,6.5153180968086675,6.671182295061508,0.0,0.8314373440091621,0.0186141449958086,72.90000000000018,0.02,1.0,265,2
245,90,8,5.800793562332789,5.923767488532596,0.0,0.7638398691183991,0.01866207830607891,-54.9,0.02,1.0,90,1
246,238,17,6.41902019847341,6.560286089402287,0.0,0.6508609708594236,0.018579430878162384,155.27999999999977,0.02,1.0,238,1
247,62,2,6.099659117960161,6.230529533278558,0.0,0.5711970886876506,0.01855592057108879,-86.89999999999999,0.02,1.0,62,2
248,105,8,6.471451787721543,6.6337264628637405,0.0,0.6725867523678711,0.018356304615736008,-44.85999999999995,0.02,1.0,105,1
249,220,17,6.101575285467234,6.230327019366351,0.0,0.6865754099516876,0.018028415739536285,38.919999999999675,0.02,1.0,220,2
250,178,17,6.162812846430232,6.266731535450796,0.0,0.3902056500331363,0.01793048158288002,152.99999999999983,0.02,1.0,178,1
251,72,3,6.042983656128247,6.226981891526116,0.0,0.3239027762901969,0.01784769631922245,-78.02,0.02,1.0,72,1
252,237,17,6.078069378555073,6.140505975811793,0.0,0.42453098975569953,0.01769431307911873,153.7399999999997,0.02,1.0,237,2
253,301,17,6.097245898357658,6.207824065835769,0.0,0.27963747147337664,0.017906414344906807,168.51999999999973,0.02,1.0,301,2
254,53,3,5.835171798490128,5.95030218700193,0.0,0.14417761072235288,0.0178446676582098,-72.0,0.02,1.0,53,1
255,174,16,6.28038105608403,6.406628723802237,0.0,0.12853840140668654,0.0183000136166811,151.45999999999978,0.02,1.0,174,1
256,248,19,6.486458598606048,6.557499002785452,0.0,0.13287601843635896,0.018248584121465683,52.579999999999785,0.02,1.0,248,2
257,260,20,6.1588421629025385,6.261052187589499,0.0,0.04540527894860134,0.018215036019682884,174.5199999999998,0.02,1.0,260,1
258,157,10,6.488332386988743,6.604125361533681,0.0,-0.027164328439979797,0.018534870818257332,-12.480000000000011,0.02,1.0,157,1
259,246,17,6.297505625379764,6.388806209816196,0.0,-0.1785878783727928,0.01936408132314682,144.4199999999998,0.02,1.0,246,2
260,40,4,6.336202067136765,6.463933846354484,0.0,-0.0955594209372066,0.019466450437903404,-61.349999999999994,0.02,1.0,40,0
261,171,19,6.633731174190142,6.773660909362704,0.0,-0.21925472467593107,0.019404903054237366,181.71000000000004,0.02,1.0,171,1
262,139,7,6.740735198096406,6.822947927516141,0.0,-0.17235391536998065,0.019648153334856033,-101.36000000000004,0.02,1.0,139,1
263,275,20,6.449882768717679,6.531583080725237,0.0,-0.3894017108157277,0.02009546011686325,178.24999999999974,0.02,1.0,275,1
264,204,11,6.2336725160187365,6.32764413514558,0.0,-0.4227524042408,0.02065366879105568,-12.679999999999964,0.02,1.0,204,2
265,238,14,6.397084897806664,6.525014766124117,0.0,-0.5405608575205131,0.021117517724633217,22.359999999999673,0.02,1.0,238,1
266,57,2,6.9594413502174515,6.985385079132883,0.0,-0.4404559369411385,0.02126261219382286,-93.82,0.02,1.0,57,1
267,192,15,6.340058922767639,6.470292928939064,0.0,-0.539844293975572,0.021421032026410103,30.610000000000007,0.02,1.0,192,1
268,285,16,6.0185199923682635,6.115929858308089,0.0,-0.5985536707923115,0.021847423166036606,151.54999999999953,0.02,1.0,285,1
269,199,19,6.3811154521290385,6.444944472768199,0.0,-0.6983665940421985,0.021877311170101166,149.79999999999984,0.02,1.0,199,1
270,219,15,6.447989302410927,6.543352422648913,0.0,-0.7809814262080547,0.022475214675068855,10.260000000000055,0.02,1.0,219,1
271,90,4,6.454094741079542,6.546951961517334,0.0,-0.6435766604832477,0.0227341428399086,-112.79999999999998,0.02,1.0,90,1
272,104,7,6.106599124578329,6.206579151061865,0.0,-0.5400842980016023,0.023008428514003754,-48.090000000000025,0.02,1.0,104,1
273,192,12,6.33557225142916,6.354630187153816,0.0,-0.5647781397744135,0.02266797237098217,1.3400000000000318,0.02,1.0,192,1
274,219,14,6.192968107249639,6.2789077867656,0.0,-0.828639622539554,0.022691136226058006,18.499999999999865,0.02,1.0,219,2
275,202,16,6.22790126694311,6.266691549579696,0.0,-0.8420454049252416,0.022752676159143448,50.19999999999981,0.02,1.0,202,1
276,198,17,6.397624182580698,6.4565532358005795,0.0,-1.0098217669439342,0.022694697603583336,154.28999999999976,0.02,1.0,198,2
277,236,20,6.5634324641551,6.6055817144402,0.0,-1.007482095868169,0.023480074480175972,168.61999999999998,0.02,1.0,236,1
278,157,16,6.34285447096369,6.414107995428098,0.0,-1.0365071040311247,0.023737585172057152,144.8899999999998,0.02,1.0,157,1
279,50,1,6.16019859790802,6.172976706027985,0.0,-0.8506809070706367,0.02370811067521572,-93.35,0.02,1.0,50,0
280,258,16,6.533147869646087,6.634029639321704,0.0,-0.9708175088112899,0.023297157138586044,133.42999999999964,0.02,1.0,258,1
281,297,16,6.352788106760995,6.408436303588276,0.0,-1.1507937799047943,0.02407371997833252,132.6899999999999,0.02,1.0,297,3
282,298,19,6.469935380772457,6.49351543828145,0.0,-1.066153171576947,0.0243025254458189,176.25000000000026,0.02,1.0,298,1
283,196,17,6.352540367111867,6.421195237612237,0.0,-1.1749304779924035,0.023989610373973846,119.11999999999995,0.02,1.0,196,1
284,182,17,6.326013313544975,6.38725824539478,0.0,-1.2428104283318824,0.02407408319413662,145.54999999999973,0.02,1.0,182,3
285,72,3,6.612229797575209,6.650456105669339,0.0,-1.44128685466583,0.024124782532453537,-79.21999999999997,0.02,1.0,72,1
286,201,8,6.42626501968251,6.452214606365755,0.0,-1.4680318840552324,0.023799505084753036,-41.96999999999983,0.02,1.0,201,1
287,254,16,5.924528935762841,5.9413168146384985,0.0,-1.5157181993346867,0.024108992889523506,142.1099999999995,0.02,1.0,254,1
288,289,19,6.1632730424610385,6.227231735589182,3.9913341414411456,-1.5034857306155702,0.023927774280309677,164.03999999999974,0.02,1.0,289,1
289,243,16,6.112607346640693,6.1812323415230335,0.16624968812452176,-1.6245403642691443,0.024112723767757416,28.839999999999762,0.02,1.0,243,2
290,225,15,6.462133395406935,6.541200981669956,0.06416373316612509,-1.7105340479686857,0.02432928793132305,36.00999999999963,0.02,1.0,225,2
291,322,20,6.189154616424015,6.257327361506705,0.05242979098169237,-1.679781558373885,0.02523232065141201,138.0799999999994,0.02,1.0,322,2
292,36,2,6.591429167323643,6.551938811937968,0.05095224946530329,-1.6071234651737742,0.02531108818948269,-81.64999999999999,0.02,1.0,36,1
293,188,17,6.64050826810776,6.717153056504879,0.0501664383039671,-1.9494438672418448,0.02578798308968544,149.16999999999985,0.02,1.0,188,1
294,254,20,6.305354895788853,6.362771217043944,0.045782449721234054,-2.1352765747734646,0.026069510728120804,161.69999999999968,0.02,1.0,254,1
295,148,17,6.570314821359274,6.646693137851921,0.03957634706780113,-2.012151027054249,0.026177335530519485,134.28999999999994,0.02,1.0,148,1
296,156,8,6.23173143924811,6.2591093839743195,0.03762359367325329,-2.2417911176169767,0.026199325919151306,-40.13000000000005,0.02,1.0,156,1
297,309,18,6.239240454238596,6.297050866494287,0.035658604955198216,-2.16172103444265,0.0263040941208601,51.62999999999947,0.02,1.0,309,2
298,295,18,5.9202530937679745,5.943975069563267,0.03251578313598441,-2.261887916764718,0.025869041681289673,6.099999999999881,0.02,1.0,295,1
299,167,8,6.541656095824556,6.571610712005707,0.03102844303841898,-2.4300400343929938,0.02600184455513954,-53.6299999999999,0.02,1.0,167,2
300,370,23,6.342142953341072,6.349342091582917,0.027176671011398573,-2.3352599130339318,0.025839785113930702,209.37000000000057,0.02,1.0,370,1
301,152,17,5.739963809910574,5.755561863121233,0.025656430059921388,-2.4793328112481454,0.025630271062254906,156.67999999999975,0.02,1.0,152,0
302,178,15,6.200216637568527,6.221189364958345,0.022813800064417838,-2.5285558976819007,0.02544017694890499,2.9399999999997988,0.02,1.0,178,2
303,222,18,6.308416845562221,6.2991725566150905,0.02124923075389889,-2.6380065298295237,0.025921259075403214,47.15999999999975,0.02,1.0,222,1
304,300,26,6.399457348187765,6.457789076566696,0.019186946817984184,-2.707664255052805,0.025614731013774872,207.45000000000047,0.02,1.0,300,1
305,257,17,6.184930049491763,6.238334514751508,0.01834119815544265,-2.960459476778943,0.025158360600471497,153.38999999999976,0.02,1.0,257,2
306,230,17,6.186980506648188,6.199787252363952,0.015332802659427018,-2.858063399143841,0.025302549824118614,148.78999999999974,0.02,1.0,230,1
307,265,17,6.13101728817202,6.138276310686795,0.015064818347927254,-3.186398294174446,0.0251847505569458,140.86999999999964,0.02,1.0,265,1
308,258,17,6.093647407006848,6.099764404370803,0.013062940057648648,-3.4249381591645323,0.024822315201163292,128.64999999999984,0.02,1.0,258,2
309,183,9,6.107037110406845,6.191111195934274,0.012262141723898265,-3.355895629346045,0.024740584194660187,-30.169999999999902,0.02,1.0,183,2
310,54,2,5.629930385836849,5.682460871007708,0.013081917280538214,-3.5047492340758994,0.024910930544137955,-96.48999999999998,0.02,1.0,54,1
311,232,14,5.924112562218617,5.9687278473685526,0.012182701636980897,-3.481047622987936,0.024534011259675026,26.26999999999967,0.02,1.0,232,2
312,286,23,5.490638546176724,5.549296788819186,0.010464046487480507,-3.744811700357424,0.02471293695271015,199.59000000000006,0.02,1.0,286,2
313,267,17,5.605658701966318,5.663062248337135,0.008988801920995786,-3.822519585434417,0.024755878373980522,139.20999999999967,0.02,1.0,267,1
314,270,15,5.52125264649038,5.578759400270603,0.008423790566976768,-4.022657681394507,0.024203121662139893,40.70999999999968,0.02,1.0,270,1
315,214,11,5.3449888154168,5.386329551723516,0.007484679112116214,-4.188333186312256,0.02382446825504303,-15.739999999999903,0.02,1.0,214,1
316,318,20,5.275808736963092,5.3018292214885445,0.007381414211814222,-4.245081905486448,0.024249665439128876,160.62999999999977,0.02,1.0,318,1
317,138,7,5.031002474867779,5.054590360409971,0.007014523899525175,-4.374023546343264,0.024377746507525444,-37.520000000000024,0.02,1.0,138,1
318,138,8,5.122608430143716,5.12588495966317,0.00689831660829309,-4.5796498034311375,0.02448813058435917,-31.55,0.02,1.0,138,2
319,249,16,5.153666575270963,5.159600798384732,0.009131677454243037,-4.597498027675123,0.024029342457652092,126.81999999999985,0.02,1.0,249,1
320,114,9,4.8611633317512375,4.862322419358973,0.009130123806627173,-4.597672767806471,0.02382700704038143,-19.40000000000004,0.02,1.0,114,1
321,206,19,4.963284994792012,4.979462062849582,0.008361381561398163,-4.8021076639879094,0.023532351478934288,153.4299999999997,0.02,1.0,206,1
322,33,2,4.648924665017561,4.654005852612582,0.008278387796246645,-4.926807490262118,0.023534629493951797,-80.73,0.02,1.0,33,0
323,189,17,5.044567942934692,5.091518902589405,0.008575305906580219,-4.977424577903495,0.023528749123215675,139.8099999999999,0.02,1.0,189,1
324,194,21,4.965463904990363,4.972417423405598,0.007479034703868182,-5.088138975433467,0.023435354232788086,83.25999999999996,0.02,1.0,194,1
325,42,3,4.763641794522603,4.811610633418674,0.008017408983072355,-4.808165493465605,0.02342645637691021,-70.92,0.02,1.0,42,0
326,139,16,4.89611019848062,4.906987735693403,0.007816524508873188,-5.205593910148676,0.023286568000912666,140.3299999999999,0.02,1.0,139,1
327,206,12,4.956753415968811,4.944541909162281,0.007411577751536772,-5.2866265108284445,0.022885587066411972,-26.73000000000006,0.02,1.0,206,1
328,252,17,4.912955091822715,4.968127903720689,0.008565467868590661,-5.469366888205211,0.022470489144325256,142.97999999999988,0.02,1.0,252,2
329,285,20,5.019568173508895,5.040416591627556,0.00781317952593478,-5.565599582069798,0.021688338369131088,183.63999999999993,0.02,1.0,285,1
330,182,10,5.027364505516304,5.018364365611758,0.008520574930986225,-5.449614886399154,0.02115125209093094,-16.28999999999992,0.02,1.0,182,2
331,277,16,4.938262193857117,5.0125936013696855,0.008027199980536382,-5.611635576516712,0.020830487832427025,23.519999999999655,0.02,1.0,277,3
332,207,14,5.004826018199829,5.037526006283968,0.008219371356040797,-5.832375010430525,0.020706528797745705,119.9899999999999,0.02,1.0,207,1
333,266,17,4.890991250151082,4.915063662188394,0.00785660677343516,-6.023977959066405,0.0203696321696043,156.80999999999963,0.02,1.0,266,1
334,196,16,4.731243542262486,4.72862750443877,0.007704346785969244,-6.049657421452658,0.020556384697556496,25.819999999999965,0.02,1.0,196,2
335,264,23,4.9069547088760315,4.945908302159021,0.008498536043727214,-6.224111932696718,0.020470811054110527,207.2600000000004,0.02,1.0,264,1
336,173,14,4.908124858933377,4.928037575214584,0.009166970938535655,-6.515278161605659,0.02032880112528801,113.17999999999998,0.02,1.0,173,2
337,237,14,5.20134329544341,5.2164562223832815,0.008728158102225402,-6.511370373174611,0.020332150161266327,22.93999999999992,0.02,1.0,237,1
338,335,22,4.827607972408408,4.818116326296507,0.008470969296359359,-6.62128248143552,0.020949972793459892,190.88000000000008,0.02,1.0,335,3
339,114,9,4.732126150737729,4.7657327840202734,0.007520063518824284,-6.906704354704472,0.02073274552822113,-36.93999999999998,0.02,1.0,114,1
340,192,19,5.3491852929194765,5.405275439222653,0.008239336736551195,-6.412841909875472,0.02059398964047432,179.73999999999998,0.02,1.0,192,1
341,237,17,5.085813773835259,5.082009713358014,0.007805369554906847,-6.656973787500888,0.02087794430553913,140.18999999999988,0.02,1.0,237,1
342,223,10,4.927756999640187,4.945851919362363,0.008120942426502973,-6.8000921080465275,0.020835429430007935,-14.829999999999977,0.02,1.0,223,1
343,89,6,5.0137444640813245,5.060164104686694,0.007627162427361531,-7.018863881571909,0.020955512300133705,-66.69999999999999,0.02,1.0,89,1
344,270,12,5.019508997820042,5.040360792698683,0.008608219353050959,-7.013241238947268,0.021068323403596878,29.68999999999982,0.02,1.0,270,1
345,253,17,4.943541844607342,4.934634048476992,0.009133341760842108,-7.095583338982503,0.021393699571490288,55.72999999999968,0.02,1.0,253,1
346,289,22,4.940786667967338,4.95356081348802,0.008036648865388771,-7.120472797472996,0.02170124463737011,212.13000000000022,0.02,1.0,289,1
347,278,18,4.992507087240974,5.034025420387872,0.0075049175026159895,-7.2002616674779985,0.02211054041981697,38.54999999999964,0.02,1.0,278,2
348,180,11,4.874438572592205,4.871684212485949,0.007846577013131335,-7.368032436900669,0.022219449281692505,-62.250000000000014,0.02,1.0,180,1
349,199,14,5.013884889420552,5.004661717007508,0.007388723512524131,-7.281645015256489,0.02286352775990963,112.28999999999996,0.02,1.0,199,1
350,284,16,5.252691146353601,5.230147240867077,0.007244944887466952,-7.432213176304186,0.023356137797236443,47.77999999999988,0.02,1.0,284,1
351,108,11,5.7625806132952375,5.770595413667184,0.00824213182150507,-7.5912451699928,0.023583484813570976,-6.429999999999964,0.02,1.0,108,1
352,250,17,5.179289269924164,5.171962743282318,0.0074338999118190256,-7.426204717636108,0.024206504225730896,147.50999999999976,0.02,1.0,250,1
353,212,12,5.023071418955641,5.018222024418273,0.00666570979668012,-7.434964989716152,0.02435903809964657,-0.9899999999999878,0.02,1.0,212,1
354,307,16,5.105489959934247,5.13852570732564,0.007774102002540027,-7.428891000219587,0.02460196241736412,142.80999999999955,0.02,1.0,307,2
355,289,20,5.105898126186384,5.119152147052198,0.00787578505414754,-7.466897179923668,0.025043589994311333,179.52,0.02,1.0,289,2
356,304,20,5.282088305016882,5.319874059604971,0.007391060153933818,-7.461385446943734,0.024714980274438858,161.6999999999996,0.02,1.0,304,2
357,258,14,5.071528097455816,5.070472979730414,0.007204089182327039,-7.758488113565963,0.024880677461624146,2.019999999999648,0.02,1.0,258,2
358,240,17,5.379103312641382,5.374438448001941,0.007646731500911604,-7.758590086301168,0.02517501264810562,167.17999999999972,0.02,1.0,240,1
359,155,11,5.041105315762182,5.0336835095959325,0.007515898608272114,-7.749459648132325,0.025568973273038864,-24.349999999999973,0.02,1.0,155,1
360,216,17,5.202549237344,5.195116774903403,0.007494125925370975,-7.8458808528052435,0.02558516524732113,146.4799999999997,0.02,1.0,216,2
361,311,16,5.2189529929130405,5.219836207927232,0.007844923302838938,-7.8436444181338,0.025438303127884865,132.32999999999956,0.02,1.0,311,1
362,244,15,5.191958795561165,5.225260668357865,0.008993409888806455,-8.044436211468744,0.02520773373544216,38.65999999999978,0.02,1.0,244,1
363,138,13,5.186404019162275,5.183595707451087,0.007686318627616012,-8.000607766966889,0.02508351393043995,15.499999999999893,0.02,1.0,138,1
364,50,0,5.332700855731964,5.364318280220032,0.007086398028768599,-7.6919830656051635,0.025241460651159286,-104.74999999999999,0.02,1.0,50,0
365,234,13,5.108934468947924,5.109535572620539,0.006657067702488146,-8.232814882555578,0.025911089032888412,4.84999999999981,0.02,1.0,234,1
366,156,17,5.278915400688465,5.31048206335459,0.006812451085492144,-8.123562082266195,0.025954103097319603,142.24,0.02,1.0,156,0
367,251,19,5.438365795697824,5.436983483246123,0.0075471505705467555,-7.985263500555578,0.02611616812646389,162.75999999999968,0.02,1.0,251,2
368,296,20,5.356421846594359,5.378052963497671,0.0067069287828957925,-8.263295726196185,0.026280026882886887,183.40999999999966,0.02,1.0,296,1
369,287,17,5.4097720114611585,5.439172505501671,0.006896797922429327,-8.0493188186805,0.026380864903330803,127.56999999999954,0.02,1.0,287,2
370,130,8,5.262822937506896,5.301985046496758,0.006417629604738277,-8.128193675554716,0.02654307149350643,-55.59999999999996,0.02,1.0,130,1
371,51,2,5.37757983862185,5.394622512892181,0.006634690870722646,-8.412901822258444,0.02647038735449314,-102.64999999999999,0.02,1.0,51,1
372,228,12,5.102062956021543,5.124865317553804,0.006839132695938787,-8.26794057352501,0.02650126814842224,11.160000000000132,0.02,1.0,228,1
373,317,20,4.999999221379072,5.024364672624726,0.00714862417948964,-8.462087559775224,0.02741755172610283,187.81000000000006,0.02,1.0,317,2
374,221,20,5.3483861528370715,5.370881504332857,0.007608668389835508,-8.355538946471063,0.028462126851081848,186.31000000000003,0.02,1.0,221,1
375,350,19,5.31353212424687,5.380375971964427,0.007047593677499598,-8.24207022666931,0.029236339032649994,187.11999999999978,0.02,1.0,350,1
376,68,4,5.052306188380017,5.136816584012088,0.006833609364762464,-8.004738155533285,0.02917598746716976,-66.88999999999999,0.02,1.0,68,1
377,150,17,5.437432372570038,5.479494364261627,0.006993563809082844,-8.233589026133219,0.02929026260972023,156.69999999999968,0.02,1.0,150,0
378,96,8,5.8194308405121165,5.808178897947073,0.006737752166372957,-8.365053040285906,0.029784085229039192,-37.45,0.02,1.0,96,2
379,215,17,5.4027763527493144,5.46493867968404,0.007102314967846195,-8.331956306723661,0.030460385605692863,172.2299999999997,0.02,1.0,215,1
380,344,22,5.142701480797557,5.187061139663984,0.006903144355482952,-8.464979357497636,0.0321468822658062,162.81,0.02,1.0,344,2
381,303,17,5.383000559145861,5.473466737435595,0.0065907445709719,-8.47973076187738,0.033419035375118256,149.24999999999932,0.02,1.0,303,2
382,249,16,5.232103025338736,5.286642352500594,0.008092152536496049,-8.426735244122854,0.0340377613902092,146.05999999999958,0.02,1.0,249,1
383,242,17,5.251295440945744,5.314804647579666,0.006564968066797053,-8.353195669237246,0.03499659523367882,109.39999999999992,0.02,1.0,242,2
384,249,16,4.982633603624551,5.074497721281396,0.007604118224783206,-8.664823154847785,0.03628828004002571,145.42999999999964,0.02,1.0,249,2
385,54,4,5.534437742498186,5.678817881478204,0.007739888286407761,-8.623342072522199,0.03674473613500595,-76.08,0.02,1.0,54,1
386,188,10,5.21542933393032,5.295355670629664,0.007677067640581802,-8.499705781327917,0.03699083626270294,-28.160000000000093,0.02,1.0,188,1
387,223,17,5.312407610929601,5.382075469857374,0.007285541600042395,-8.600125731908687,0.03698059171438217,151.33999999999975,0.02,1.0,223,2
388,269,17,5.142056709771706,5.2740532133215865,0.00709129942903039,-8.52677573058685,0.03750030696392059,159.3899999999997,0.02,1.0,269,2
389,218,17,5.218512944945502,5.257827932681512,0.006928980693332167,-8.44076118775464,0.03802122920751572,149.37999999999982,0.02,1.0,218,1
390,315,15,5.165301906494867,5.282974826343476,0.006327106878956011,-8.410819669753787,0.03784060478210449,42.34999999999972,0.02,1.0,315,2
391,201,17,5.28281006884219,5.361764786848381,0.006745529009216923,-8.570802076538996,0.038207098841667175,131.0999999999999,0.02,1.0,201,1
392,72,6,4.856587290763855,4.949948777755101,0.007639819794955353,-8.462349355220795,0.03827376291155815,-49.47,0.02,1.0,72,0
393,295,22,5.288409392308381,5.377852664761624,0.00756866370359341,-8.443276741545079,0.038055501878261566,94.15000000000057,0.02,1.0,295,2
394,257,18,5.431779684027809,5.530621180970381,0.006664297892938546,-8.228679156952795,0.03786645829677582,48.99999999999977,0.02,1.0,257,2
395,153,14,5.287346006218904,5.332032364957473,0.007906539147275383,-8.603411372190987,0.0377165749669075,5.819999999999908,0.02,1.0,153,0
396,250,17,5.1360514087677,5.227492530345916,0.007101909519638866,-8.335552236557007,0.03764130547642708,141.73999999999967,0.02,1.0,250,1
397,246,20,4.9845388691599775,5.093919995839034,0.007389861860357952,-8.45257124280542,0.03726375848054886,187.05999999999992,0.02,1.0,246,1
398,216,19,4.903901627218282,4.977953614460097,0.0070863625496039515,-8.394329371275726,0.03652196004986763,67.28999999999951,0.02,1.0,216,1
399,30,1,4.4854188402493795,4.445332992076874,0.007143028412247077,-8.111265579859415,0.03651845082640648,-91.1,0.02,1.0,30,0
400,286,19,5.145032678450738,5.189816017250915,0.006860984173453563,-8.22394807855566,0.03647267073392868,48.18999999999957,0.02,1.0,286,3
